AT3TE71320	17605988	17606251	+	DT1	DNA/Mariner	264	
AT3TE34845	8308550	8308809	+	ATTIRTA1	DNA/Tc1	260	
AT3TE55865	13720068	13720131	+	ATDNA12T3_2	DNA	64	
AT3TE52735	12828220	12828482	+	ATCOPIA94	LTR/Copia	263	
AT3TE65475	16161771	16162031	-	ATCOPIA94	LTR/Copia	261	
AT3TE57465	14002794	14004575	-	ATHILA4A	LTR/Gypsy	1234	
AT3TE65390	16147257	16147519	+	HELITRON5	RC/Helitron	263	
AT3TE63810	15780632	15780831	+	HELITRONY1B	RC/Helitron	200	
AT3TE91850	22543791	22545026	-	ATLINEIII	LINE/L1	1236	
AT3TE61635	15146390	15146570	-	ATLANTYS1	LTR/Gypsy	181	
AT3TE27265	6486198	6486326	+	AT9NMU1	DNA/MuDR	129	
AT3TE63335	15660244	15660507	+	ATREP11	RC/Helitron	264	
AT3TE41560	9988714	9988934	+	ARNOLDY1	DNA/MuDR	221	
AT3TE62240	15316177	15317410	+	HELITRON3	RC/Helitron	1234	
AT3TE34220	8157578	8157842	+	ATDNA2T9A	DNA/MuDR	265	
AT3TE45815	11022998	11023228	+	ATREP10B	RC/Helitron	231	
AT3TE51450	12460395	12461629	+	ATHILA4	LTR/Gypsy	1235	
AT3TE49640	11924590	11924852	-	ARNOLDY2	DNA/MuDR	263	
AT3TE51870	12599258	12599520	-	DT1	DNA/Mariner	263	
AT3TE59240	14453089	14454316	+	ATHILA4D_LTR	LTR/Gypsy	1228	
AT3TE74110	18268418	18268679	-	RP1_AT	DNA	262	
AT3TE68630	16934153	16934417	+	DT1	DNA/Mariner	265	
AT3TE64740	15991966	15993199	-	ATREP3	RC/Helitron	1234	
AT3TE59575	14541775	14542039	+	ATCOPIA63	LTR/Copia	265	
AT3TE66440	16404942	16405197	-	VANDAL8	DNA/MuDR	256	
AT3TE54140	13231523	13232771	-	VANDAL5	DNA/MuDR	1249	
AT3TE09010	2137658	2137914	+	BRODYAGA1A	DNA/MuDR	257	
AT3TE44695	10751089	10752363	-	ATREP12	RC/Helitron	1278	
AT3TE57345	13969087	13971711	+	ATHILA6A	LTR/Gypsy	2557	
AT3TE35790	8530889	8531137	-	ATENSPM5	DNA/En-Spm	249	
AT3TE53830	13156386	13156634	-	ATLINE1A	LINE/L1	249	
AT3TE46665	11203884	11205163	+	ATREP11	RC/Helitron	1280	
AT3TE90270	22172505	22172659	-	ATREP15	RC/Helitron	155	
AT3TE55360	13619468	13628948	-	ATHILA6B	LTR/Gypsy	9483	
AT3TE36110	8614698	8614947	+	HELITRONY1D	RC/Helitron	250	
AT3TE32165	7658020	7658213	+	ATREP10B	RC/Helitron	194	
AT3TE94235	23118547	23119829	+	HELITRONY1E	RC/Helitron	1283	
AT3TE53680	13114047	13115561	+	ATHILA	LTR/Gypsy	1515	
AT3TE58815	14317189	14317943	-	ATHAT1	DNA/HAT	249	
AT3TE50935	12302077	12302108	-	ATHILA3	LTR/Gypsy	32	
AT3TE35290	8419684	8419934	+	ATREP4	RC/Helitron	251	
AT3TE49430	11872721	11875280	+	ATLANTYS1	LTR/Gypsy	2560	
AT3TE86990	21370903	21371154	+	ATENSPM5	DNA/En-Spm	252	
AT3TE60260	14736576	14737843	-	ARNOLDY2	DNA/MuDR	1268	
AT3TE50070	12013592	12014861	+	HELITRONY3	RC/Helitron	1270	
AT3TE63225	15638369	15638620	+	ATREP9	RC/Helitron	252	
AT3TE59730	14586322	14586573	+	VANDAL4	DNA/MuDR	252	
AT3TE57665	14064914	14066181	-	ATREP17	DNA/MuDR	1268	
AT3TE43235	10406171	10407431	+	HELITRONY3	RC/Helitron	1276	
AT3TE53155	12956519	12957799	-	HELITRONY3	RC/Helitron	1281	
AT3TE68225	16845679	16846949	+	ATREP11	RC/Helitron	1271	
AT3TE60135	14697504	14697753	-	VANDAL1	DNA/MuDR	250	
AT3TE63180	15627520	15631885	-	ATIS112A	DNA/Harbinger	2555	
AT3TE42085	10112538	10112562	-	ATREP15	RC/Helitron	25	
AT3TE54885	13482237	13482484	-	ATREP10B	RC/Helitron	248	
AT3TE58710	14294414	14295696	+	ATHILA4A	LTR/Gypsy	1283	
AT3TE05645	1342221	1342248	-	BRODYAGA1	DNA/MuDR	28	
AT3TE48225	11604067	11606606	-	ATLINEIII	LINE/L1	2540	
AT3TE59900	14644911	14646195	-	ATDNA12T3_2	DNA	1285	
AT3TE39110	9360481	9361767	+	HELITRONY3	RC/Helitron	1287	
AT3TE42945	10337332	10337456	-	ATREP10B	RC/Helitron	125	
AT3TE44470	10704716	10704962	+	ATHATN2	DNA/HAT	247	
AT3TE49375	11860053	11860297	-	ATGP8	LTR/Gypsy	245	
AT3TE60675	14872325	14874862	-	ATGP3	LTR/Gypsy	2538	
AT3TE43920	10563290	10563535	-	BRODYAGA2	DNA/MuDR	246	
AT3TE75960	18723644	18723688	+	ATCOPIA29	LTR/Copia	45	
AT3TE53645	13108698	13108916	+	ATHILA4A	LTR/Gypsy	219	
AT3TE51675	12540252	12547951	-	ATCOPIA43	LTR/Copia	6554	
AT3TE59960	14652845	14653187	+	ATDNAI27T9A	DNA/MuDR	202	
AT3TE69080	17044245	17044446	-	ARNOLDY1	DNA/MuDR	202	
AT3TE76745	18925101	18925338	+	ATLINE1A	LINE/L1	238	
AT3TE50565	12174173	12175453	-	ATCOPIA3	LTR/Copia	1281	
AT3TE57490	14013950	14017694	+	ATHILA	LTR/Gypsy	2549	
AT3TE62995	15565169	15565200	+	ATREP10D	RC/Helitron	32	
AT3TE50505	12160319	12160568	+	ATLINE1_2	LINE/L1	250	
AT3TE67305	16593346	16594627	-	ATLINE1_2	LINE/L1	1282	delete
AT3TE87740	21551458	21551704	-	HELITRONY1E	RC/Helitron	247	
AT3TE34115	8131123	8131369	-	ATREP5	RC/Helitron	247	
AT3TE65195	16111948	16112193	-	ATHATN8	DNA/HAT	246	
AT3TE48840	11726289	11727555	+	HELITRONY3	RC/Helitron	1288	
AT3TE61800	15205153	15205398	-	ATLINE2	LINE/L1	246	
AT3TE54290	13271297	13271358	-	HELITRON2	RC/Helitron	62	
AT3TE46250	11121845	11122091	-	ATCOPIA19	LTR/Copia	247	
AT3TE59160	14425185	14425408	-	ATHILA2	LTR/Gypsy	224	
AT3TE54845	13473741	13475007	-	ARNOLD2	DNA/MuDR	1267	
AT3TE38970	9331276	9331525	-	ATTIRTA1	DNA/Tc1	250	
AT3TE35190	8393422	8394671	-	ATREP3	RC/Helitron	1250	
AT3TE48415	11644985	11645240	+	META1	LTR/Copia	256	
AT3TE66715	16453223	16453479	+	HELITRONY1E	RC/Helitron	257	
AT3TE57075	13883941	13884000	-	ATHILA2	LTR/Gypsy	60	
AT3TE43245	10410062	10411313	+	HELITRONY3	RC/Helitron	1252	
AT3TE65630	16204731	16204986	+	HELITRONY3	RC/Helitron	256	
AT3TE89620	22002792	22002891	-	BRODYAGA2	DNA/MuDR	100	
AT3TE53770	13148571	13148824	-	ATLANTYS2	LTR/Gypsy	254	
AT3TE44650	10742525	10743777	+	ATREP15	RC/Helitron	1253	
AT3TE48295	11621695	11621948	-	ATENSPM4	DNA/En-Spm	254	
AT3TE53490	13056250	13057088	-	ATLINE1_5	LINE/L1	839	
AT3TE60840	14910398	14910654	+	ATTIR16T3A	DNA	257	
AT3TE48050	11535252	11535272	-	ATREP3	RC/Helitron	21	
AT3TE52025	12644347	12645573	+	VANDAL21	DNA/MuDR	1254	
AT3TE42645	10263768	10263961	+	ATDNAI27T9C	DNA/MuDR	194	
AT3TE47890	11495663	11496911	-	ATHILA4B_LTR	LTR/Gypsy	1249	
AT3TE32920	7844798	7845054	+	ATLINE1_1	LINE/L1	257	
AT3TE70980	17519995	17520043	-	BRODYAGA2	DNA/MuDR	49	
AT3TE58950	14362698	14362876	-	ATREP10D	RC/Helitron	179	
AT3TE78310	19301314	19301570	+	ATLINE1A	LINE/L1	257	
AT3TE25430	6055314	6055365	+	ATREP4	RC/Helitron	52	
AT3TE29800	7094073	7094327	-	ATREP10A	RC/Helitron	255	
AT3TE43600	10493462	10493716	+	ATLINE1_6	LINE/L1	255	
AT3TE47875	11488559	11491070	-	ATHILA4A	LTR/Gypsy	2512	
AT3TE53475	13054071	13054425	-	ATLINE1_5	LINE/L1	355	
AT3TE08245	1960683	1960937	-	VANDAL6	DNA/MuDR	255	
AT3TE43980	10572425	10572563	-	ATREP10D	RC/Helitron	139	
AT3TE55000	13508920	13509172	-	ATDNA2T9C	DNA/MuDR	253	
AT3TE66295	16367989	16368241	-	ATTIRTA1	DNA/Tc1	253	
AT3TE65655	16209678	16212238	-	ATLINEIII	LINE/L1	2561	
AT3TE63620	15738834	15740098	+	HELITRONY3	RC/Helitron	1265	
AT3TE57600	14040048	14051435	-	HELITRON2	RC/Helitron	9526	
AT3TE49130	11805376	11806638	+	ATREP4	RC/Helitron	1263	
AT3TE53870	13170668	13170920	+	ATGP5	LTR/Gypsy	253	
AT3TE75645	18646973	18647223	-	ATIS112A	DNA/Harbinger	251	
AT3TE60730	14889901	14891164	+	ROMANIAT5	LTR/Copia	1264	
AT3TE66215	16353170	16354415	-	SIMPLEHAT2	DNA/HAT	1267	
AT3TE50535	12169069	12169322	+	ATLINE1A	LINE/L1	254	
AT3TE38305	9165321	9165572	+	ATHILA7	LTR/Gypsy	252	
AT3TE48165	11582344	11582479	+	ATGP3	LTR/Gypsy	136	
AT3TE27490	6541001	6541252	+	ATCOPIA86	LTR/Copia	252	
AT3TE52060	12657061	12657310	-	ATDNA1T9A	DNA/MuDR	250	
AT3TE46470	11169367	11170627	-	ATREP11	RC/Helitron	1261	
AT3TE63450	15689297	15689549	-	ATREP3	RC/Helitron	253	
AT3TE37080	8862834	8863086	-	META1	LTR/Copia	253	
AT3TE74120	18271638	18271892	+	ATLINE1_3A	LINE/L1	255	
AT3TE62970	15559771	15560095	-	ATGP9B	LTR/Gypsy	325	
AT3TE41915	10065947	10067204	+	ATREP6	RC/Helitron	1258	
AT3TE52235	12697160	12697394	+	ATCOPIA94	LTR/Copia	235	
AT3TE76480	18860902	18861154	-	VANDAL13	DNA/MuDR	253	
AT3TE36105	8613440	8614697	-	HELITRONY1B	RC/Helitron	1258	
AT3TE94220	23109446	23115857	+	ATLANTYS3	LTR/Gypsy	6436	
AT3TE47140	11309577	11309830	+	DT1	DNA/Mariner	254	
AT3TE52150	12675897	12675941	+	ATGP5	LTR/Gypsy	45	
AT3TE59430	14491508	14494435	-	ATHILA4	LTR/Gypsy	2564	
AT3TE48585	11695821	11695894	-	HELITRONY1B	RC/Helitron	74	
AT3TE43195	10399295	10399348	-	ATREP4	RC/Helitron	54	
AT3TE50715	12240187	12240338	-	ATREP11	RC/Helitron	152	
AT3TE61655	15166403	15166417	+	VANDAL20	DNA/MuDR	15	
AT3TE43760	10536986	10537009	+	TNAT1A	DNA	24	
AT3TE11095	2630724	2630800	-	ATHILA7	LTR/Gypsy	77	
AT3TE50355	12102128	12102207	+	ATHILA4C	LTR/Gypsy	80	
AT3TE32805	7815816	7815878	-	ATREP15	RC/Helitron	63	
AT3TE44315	10663779	10663835	+	VANDAL16	DNA/MuDR	57	
AT3TE53410	13040113	13040191	+	ATSINE4	SINE	79	
AT3TE64980	16057402	16057478	-	AT9NMU1	DNA/MuDR	77	
AT3TE78270	19289784	19289862	+	ATLINE1_3A	LINE/L1	79	
AT3TE66535	16420484	16420530	+	HELITRONY1E	RC/Helitron	47	
AT3TE72710	17945360	17945436	-	ATSINE4	SINE	77	
AT3TE01390	326216	326270	-	ATDNAI27T9C	DNA/MuDR	55	
AT3TE49335	11853070	11853138	+	ATREP10D	RC/Helitron	69	
AT3TE45065	10841404	10841460	+	ATREP10A	RC/Helitron	57	
AT3TE57605	14041340	14043222	-	ATGP1	LTR/Gypsy	1883	
AT3TE57675	14072005	14072058	-	ATHILA2	LTR/Gypsy	54	
AT3TE67650	16699076	16699153	-	VANDAL20	DNA/MuDR	78	
AT3TE66920	16508864	16508943	+	TSCL	LINE?	80	
AT3TE10150	2413376	2413453	-	ATDNAI27T9A	DNA/MuDR	78	
AT3TE15780	3744656	3744735	+	ATREP10D	RC/Helitron	80	
AT3TE50115	12019545	12019601	+	ATGP3	LTR/Gypsy	57	
AT3TE33675	8027306	8027374	+	HELITRONY2	RC/Helitron	69	
AT3TE16795	3988562	3988597	-	ATREP11	RC/Helitron	36	
AT3TE18290	4340543	4340611	-	ATREP3	RC/Helitron	69	
AT3TE76045	18747890	18747969	+	ATREP10D	RC/Helitron	80	
AT3TE64040	15837214	15837293	+	ATREP10D	RC/Helitron	80	
AT3TE47510	11393766	11393820	-	ATCOPIA37	LTR/Copia	55	
AT3TE18985	4501631	4501687	+	ATREP10D	RC/Helitron	57	
AT3TE63990	15826465	15826520	-	HELITRONY3	RC/Helitron	56	
AT3TE59425	14491438	14491507	-	ATHILA4B_LTR	LTR/Gypsy	70	
AT3TE47700	11444909	11444984	-	ARNOLDY2	DNA/MuDR	76	
AT3TE41840	10049587	10049664	+	ATREP10D	RC/Helitron	78	
AT3TE58440	14219693	14219750	+	ATDNA12T3_2	DNA	58	
AT3TE47385	11373124	11375009	+	ARNOLDY1	DNA/MuDR	1886	
AT3TE34915	8328111	8328186	-	HELITRONY3	RC/Helitron	76	
AT3TE55080	13531352	13531429	+	HELITRONY3	RC/Helitron	78	
AT3TE58410	14216196	14216253	+	ATDNA12T3_2	DNA	58	
AT3TE49070	11788282	11788337	-	ATTIRX1B	DNA	56	
AT3TE60870	14916939	14918972	+	ATGP8	LTR/Gypsy	1963	
AT3TE48125	11569514	11569588	-	ATLINE2	LINE/L1	75	
AT3TE67695	16709827	16711805	-	TA11	LINE/L1	1979	
AT3TE69045	17034953	17035028	-	ATSINE4	SINE	76	
AT3TE58460	14221716	14221773	+	ATDNA12T3_2	DNA	58	
AT3TE53960	13183885	13183962	+	ATSINE4	SINE	78	
AT3TE52710	12822388	12822465	+	ATSINE4	SINE	78	
AT3TE80140	19732816	19732885	+	HELITRONY1A	RC/Helitron	70	
AT3TE40975	9841707	9841762	+	ATREP15	RC/Helitron	56	
AT3TE39215	9386982	9387037	-	ATREP5	RC/Helitron	56	
AT3TE52815	12864519	12864596	+	ATSINE4	SINE	78	
AT3TE52840	12866571	12866648	+	ATSINE4	SINE	78	
AT3TE43340	10433775	10433797	-	ATREP3	RC/Helitron	23	
AT3TE53945	13181851	13181928	+	ATSINE4	SINE	78	
AT3TE47660	11435149	11435176	+	HELITRONY1B	RC/Helitron	28	
AT3TE61450	15082760	15082815	-	ATGP8	LTR/Gypsy	56	
AT3TE53900	13177776	13177853	+	ATSINE4	SINE	78	
AT3TE53920	13179816	13179893	+	ATSINE4	SINE	78	
AT3TE61860	15216393	15216470	-	ATHPOGON1	DNA/Pogo	78	
AT3TE60625	14860758	14860837	+	VANDAL20	DNA/MuDR	80	
AT3TE32160	7657965	7658019	-	ATREP3	RC/Helitron	55	
AT3TE82735	20355051	20355132	+	ATLINE1A	LINE/L1	82	
AT3TE64850	16020564	16020645	+	DT1	DNA/Mariner	82	
AT3TE37610	8994109	8994162	-	HELITRONY3	RC/Helitron	54	
AT3TE26850	6381484	6381537	-	ATREP10D	RC/Helitron	54	
AT3TE34970	8343578	8343657	-	ATREP5	RC/Helitron	80	
AT3TE34685	8267876	8267955	-	ATHPOGON3	DNA/Pogo	80	
AT3TE47255	11345763	11345815	+	ATREP4	RC/Helitron	53	
AT3TE91560	22470262	22470315	-	ATLINEIII	LINE/L1	54	
AT3TE64685	15979768	15979849	+	ATREP11	RC/Helitron	82	
AT3TE54175	13239355	13239436	+	ATREP1	RC/Helitron	82	
AT3TE43665	10511765	10511835	+	ATREP3	RC/Helitron	71	
AT3TE51645	12532322	12532367	+	ATHILA2	LTR/Gypsy	46	
AT3TE54475	13326838	13326933	+	ATREP3	RC/Helitron	96	
AT3TE83015	20424246	20424328	+	ATCOPIA84	LTR/Copia	83	
AT3TE95460	23416363	23416443	-	VANDAL8	DNA/MuDR	81	
AT3TE48085	11551860	11551940	-	ATREP13	RC/Helitron	81	
AT3TE57785	14098527	14100404	-	ATHILA6A	LTR/Gypsy	1878	
AT3TE52820	12864758	12864809	-	HELITRONY1E	RC/Helitron	52	
AT3TE16390	3894306	3894386	-	TSCL	LINE?	81	
AT3TE43260	10416851	10416933	+	ATREP7	RC/Helitron	83	
AT3TE54370	13295263	13295316	-	ATREP5	RC/Helitron	54	
AT3TE55380	13639876	13639956	-	ATHILA2	LTR/Gypsy	81	
AT3TE70120	17298223	17298304	+	ATREP19	DNA	82	
AT3TE45350	10906340	10906395	+	ATREP11	RC/Helitron	56	
AT3TE63925	15812882	15812921	+	ATREP2	RC/Helitron	40	
AT3TE39990	9580013	9580095	+	BRODYAGA2	DNA/MuDR	83	
AT3TE33260	7936905	7936984	-	ATREP3	RC/Helitron	80	
AT3TE84650	20813538	20813591	-	ATLINEIII	LINE/L1	54	
AT3TE53700	13124630	13124711	+	ATHILA4A	LTR/Gypsy	82	
AT3TE59805	14610450	14610497	-	ATCOPIA49	LTR/Copia	48	
AT3TE59680	14575926	14576006	+	VANDAL5	DNA/MuDR	81	
AT3TE69545	17163989	17164040	+	ATREP11	RC/Helitron	52	
AT3TE65815	16241148	16241202	-	VANDAL18NB	DNA/MuDR	55	
AT3TE62310	15339111	15347116	-	ATREP10D	RC/Helitron	1993	
AT3TE64085	15842889	15842917	+	ATREP15	RC/Helitron	29	
AT3TE29600	7047621	7047700	+	ATCOPIA59	LTR/Copia	80	
AT3TE48600	11703424	11703501	-	ATENSPM2	DNA/En-Spm	78	
AT3TE76900	18960800	18960878	-	ATDNAI27T9C	DNA/MuDR	79	
AT3TE47095	11299809	11299878	+	ATDNA2T9C	DNA/MuDR	70	
AT3TE40800	9801519	9801596	-	ATCOPIA6	LTR/Copia	78	
AT3TE42225	10152262	10152318	+	ATREP10B	RC/Helitron	57	
AT3TE06390	1514899	1514975	+	ATCOPIA59	LTR/Copia	77	
AT3TE61660	15168667	15168686	-	TNAT1A	DNA	20	
AT3TE40300	9665523	9665603	+	ATREP15	RC/Helitron	81	
AT3TE55310	13598664	13598742	-	ATDNA12T3_2	DNA	79	
AT3TE70425	17372703	17372758	+	RathE1_cons	RathE1_cons	56	
AT3TE54610	13388059	13388139	+	VANDAL4	DNA/MuDR	81	
AT3TE55315	13599174	13599252	-	ATDNA12T3_2	DNA	79	
AT3TE63030	15575003	15575056	-	ATLANTYS2	LTR/Gypsy	54	
AT3TE55320	13599684	13599762	-	ATDNA12T3_2	DNA	79	
AT3TE64415	15917491	15917569	-	DT1	DNA/Mariner	79	
AT3TE53970	13186250	13194551	-	ATHILA	LTR/Gypsy	8300	
AT3TE49545	11900079	11901962	+	ATHILA6B	LTR/Gypsy	1884	
AT3TE59360	14478925	14482784	-	HELITRON2	RC/Helitron	1994	
AT3TE69500	17150796	17150838	-	ATHILA4A	LTR/Gypsy	43	
AT3TE74990	18481773	18481853	+	ATREP10B	RC/Helitron	81	
AT3TE64110	15846267	15846312	+	ATREP4	RC/Helitron	46	
AT3TE44820	10777350	10777407	+	ATHILA7	LTR/Gypsy	58	
AT3TE53420	13042683	13042759	+	ATSINE4	SINE	77	
AT3TE50525	12166167	12166220	-	ARNOLDY2	DNA/MuDR	54	
AT3TE75220	18540618	18540676	-	BRODYAGA2	DNA/MuDR	59	
AT3TE91225	22390488	22390561	+	ATLINE1_3A	LINE/L1	74	
AT3TE75985	18726694	18726767	+	ATREP10A	RC/Helitron	74	
AT3TE91170	22383091	22383164	+	ATLINE1_3A	LINE/L1	74	
AT3TE84555	20788525	20788585	+	ATREP5	RC/Helitron	61	
AT3TE49610	11918528	11918584	+	ATREP4	RC/Helitron	57	
AT3TE66075	16307972	16308043	-	BRODYAGA2	DNA/MuDR	72	
AT3TE53880	13173337	13173404	-	ATLINE1A	LINE/L1	68	
AT3TE82900	20394911	20394971	+	ATDNAI27T9A	DNA/MuDR	61	
AT3TE02640	623527	623598	-	ATCOPIA68	LTR/Copia	72	
AT3TE08265	1963668	1963727	+	TAT1_ATH	LTR/Gypsy	60	
AT3TE45540	10949376	10949449	+	ATREP4	RC/Helitron	74	
AT3TE60480	14809738	14809811	+	ATCOPIA30	LTR/Copia	74	court
AT3TE62805	15506731	15506798	+	VANDAL16	DNA/MuDR	68	
AT3TE64585	15958412	15958443	-	ATCOPIA81	LTR/Copia	32	
AT3TE53335	13026592	13026615	-	ATHILA8A	LTR/Gypsy	24	
AT3TE68645	16937019	16937059	+	HELITRONY1A	RC/Helitron	41	
AT3TE60390	14766700	14766759	+	VANDAL20	DNA/MuDR	60	
AT3TE91875	22551266	22551338	-	ATCOPIA12	LTR/Copia	73	
AT3TE57475	14008840	14008913	+	ATGP6	LTR/Gypsy	74	
AT3TE53990	13205285	13205325	+	ATENSPM2	DNA/En-Spm	41	
AT3TE83375	20505462	20505520	-	ATCOPIA37	LTR/Copia	59	
AT3TE58210	14186732	14186803	-	ATDNA12T3_2	DNA	72	
AT3TE55270	13592615	13592662	-	ATDNA12T3_2	DNA	48	
AT3TE58200	14185740	14185811	-	ATDNA12T3_2	DNA	72	
AT3TE30005	7143292	7143365	+	HELITRONY1D	RC/Helitron	74	
AT3TE49930	11984656	11984720	+	BRODYAGA1A	DNA/MuDR	65	
AT3TE49830	11966231	11966291	+	ATREP15	RC/Helitron	61	
AT3TE58885	14336494	14336546	-	ATHILA4D_LTR	LTR/Gypsy	53	
AT3TE53300	13018692	13019487	-	ATHILA4A	LTR/Gypsy	796	
AT3TE42665	10269089	10269161	+	ATREP4	RC/Helitron	73	
AT3TE63770	15775029	15775048	+	RathE3_cons	RathE3_cons	20	
AT3TE64290	15887132	15887191	-	ATDNA2T9C	DNA/MuDR	60	
AT3TE64065	15839096	15839168	+	ATREP15	RC/Helitron	73	
AT3TE67355	16613426	16613496	-	HELITRONY3	RC/Helitron	71	
AT3TE66210	16353099	16353169	-	HELITRONY3	RC/Helitron	71	
AT3TE27630	6576403	6576462	-	ATREP10D	RC/Helitron	60	
AT3TE94920	23289886	23289956	-	ATDNAI27T9C	DNA/MuDR	71	
AT3TE48045	11535190	11535251	+	ATREP4	RC/Helitron	62	
AT3TE33440	7978593	7978665	+	BRODYAGA1	DNA/MuDR	73	
AT3TE28160	6705957	6705985	-	HELITRONY1D	RC/Helitron	29	
AT3TE05380	1283076	1283137	+	ATREP11	RC/Helitron	62	
AT3TE75580	18630628	18630686	-	ATDNA2T9C	DNA/MuDR	59	
AT3TE56795	13840714	13840784	-	ATDNA12T3_2	DNA	71	
AT3TE55510	13684954	13685024	-	ATDNA12T3_2	DNA	71	
AT3TE57285	13956391	13956461	-	ATENSPM11	DNA/En-Spm	71	
AT3TE58190	14184729	14184799	-	ATDNA12T3_2	DNA	71	
AT3TE46300	11135597	11135657	+	BOMZH2	DNA/MuDR	61	
AT3TE62825	15512126	15512198	+	ATCOPIA24	LTR/Copia	73	
AT3TE16690	3964948	3964981	+	ATREP3	RC/Helitron	34	
AT3TE55495	13683408	13683478	-	ATDNA12T3_2	DNA	71	
AT3TE51100	12334301	12334364	+	ATHILA4	LTR/Gypsy	64	
AT3TE80000	19701002	19701072	-	RathE1_cons	RathE1_cons	71	
AT3TE51700	12559110	12559158	+	ATHPOGON1	DNA/Pogo	49	
AT3TE62880	15525360	15525419	+	ATGP3	LTR/Gypsy	60	
AT3TE69480	17147465	17147495	-	ARNOLDY1	DNA/MuDR	31	
AT3TE65445	16156198	16156272	+	ATREP10D	RC/Helitron	75	
AT3TE39535	9471173	9471246	-	ATN9_1	DNA/MuDR	74	
AT3TE14610	3478252	3478327	+	SIMPLEHAT1	DNA/HAT	76	
AT3TE28265	6731246	6731302	-	BRODYAGA2	DNA/MuDR	57	
AT3TE06640	1578905	1578961	-	ATMUN1	DNA/MuDR	57	
AT3TE53065	12931067	12931143	+	HELITRON5	RC/Helitron	77	
AT3TE51990	12638407	12638482	+	SIMPLEHAT1	DNA/HAT	76	
AT3TE62060	15269867	15269925	+	VANDAL6	DNA/MuDR	59	
AT3TE58925	14356040	14356096	-	ATCOPIA95	LTR/Copia	57	
AT3TE45375	10916001	10916022	+	VANDAL17	DNA/MuDR	22	
AT3TE59550	14535865	14535938	-	ATLANTYS3	LTR/Gypsy	74	
AT3TE58405	14215694	14215769	+	ATDNA12T3_2	DNA	76	
AT3TE59545	14535769	14535843	-	ATLANTYS3	LTR/Gypsy	75	
AT3TE34110	8131066	8131122	-	HELITRONY1B	RC/Helitron	57	
AT3TE50790	12262263	12262339	+	ATHILA4B_LTR	LTR/Gypsy	77	
AT3TE54555	13376072	13376148	+	ATSINE4	SINE	77	
AT3TE54080	13226251	13226327	+	ATSINE4	SINE	77	
AT3TE42150	10128039	10128096	+	ATENSPM6	DNA/En-Spm	58	
AT3TE20960	4977213	4977259	-	ATREP15	RC/Helitron	47	
AT3TE55730	13706452	13706528	+	ATDNA12T3_2	DNA	77	
AT3TE55765	13709987	13710063	+	ATDNA12T3_2	DNA	77	
AT3TE62105	15282052	15282110	+	HELITRON4	RC/Helitron	59	
AT3TE72320	17853983	17854059	+	ATCOPIA57	LTR/Copia	77	
AT3TE16300	3873558	3873631	-	ATREP11	RC/Helitron	74	
AT3TE59940	14650452	14650510	+	VANDAL18NA	DNA/MuDR	59	
AT3TE57865	14118139	14118215	+	ATHILA4	LTR/Gypsy	77	
AT3TE57960	14140241	14140316	+	ATHILA4	LTR/Gypsy	76	
AT3TE24565	5840181	5840256	+	ATN9_1	DNA/MuDR	76	
AT3TE58470	14222732	14222790	+	ATDNA12T3_2	DNA	59	
AT3TE42670	10269162	10269237	+	ATREP3	RC/Helitron	76	
AT3TE59590	14544875	14544947	-	ATLANTYS3	LTR/Gypsy	73	
AT3TE73040	18020237	18020296	+	ATREP11	RC/Helitron	60	
AT3TE49400	11865585	11865659	+	ATLANTYS1	LTR/Gypsy	75	
AT3TE90540	22237391	22237463	-	ATLANTYS3	LTR/Gypsy	73	
AT3TE48095	11553794	11553851	-	ATHILA6B	LTR/Gypsy	58	
AT3TE90565	22241735	22241807	-	ATLANTYS3	LTR/Gypsy	73	
AT3TE33670	8026062	8026134	-	BOMZH2	DNA/MuDR	73	
AT3TE01810	423447	423504	-	ATREP11	RC/Helitron	58	
AT3TE46770	11225593	11225667	+	HARBINGER	DNA/Harbinger	75	
AT3TE59475	14501227	14501301	+	ATGP2	LTR/Gypsy	75	
AT3TE36240	8645386	8645445	+	ATREP5	RC/Helitron	60	
AT3TE52035	12649252	12649326	+	ATREP10D	RC/Helitron	75	
AT3TE16920	4018303	4018379	+	ATCOPIA26	LTR/Copia	77	
AT3TE29000	6906047	6906080	-	HELITRONY1B	RC/Helitron	34	
AT3TE67730	16715093	16715166	-	ATLANTYS3	LTR/Gypsy	74	
AT3TE68360	16877664	16877703	-	ATREP8	RC/Helitron	40	
AT3TE58450	14220708	14220766	+	ATDNA12T3_2	DNA	59	
AT3TE67665	16700465	16700538	-	VANDAL20	DNA/MuDR	74	
AT3TE70045	17278357	17278430	-	ATREP9	RC/Helitron	74	
AT3TE56525	13790142	13790200	+	ATDNA12T3_2	DNA	59	
AT3TE70605	17420100	17420173	-	HELITRONY3	RC/Helitron	74	
AT3TE80610	19851148	19851223	+	ATREP10B	RC/Helitron	76	
AT3TE32915	7843682	7843739	-	TAG2	DNA/HAT	58	
AT3TE40165	9630221	9630295	+	ATLINE1_3A	LINE/L1	75	
AT3TE51835	12588180	12588253	-	ATCOPIA43	LTR/Copia	74	
AT3TE62645	15439002	15439059	-	HELITRONY1B	RC/Helitron	58	
AT3TE49435	11875281	11875349	+	ATLANTYS2	LTR/Gypsy	69	
AT3TE32925	7845325	7845396	+	ATLINE1_1	LINE/L1	72	
